Timestamp	Title	Key text or quote	Original link URL
	samswey	A second study looked at the NYPD “slowdown” finding when police dramatically reduced levels of policing in the city (particularly of low-level offenses), there was a *decline* in major crime. This happened again when NYPD did another slowdown in 2019. https://t.co/mILOAlKV8H	https://twitter.com/i/web/status/1280205059167576065
	samswey	A study found police violence in Milwaukee may have produced a crime wave. After an incident of police violence, communities sought alternative means of resolving disputes. City didn’t provide alternatives and some disputes escalated to violence. (3/x)  https://t.co/uom2lxrKhM	https://twitter.com/i/web/status/1280205060639731714
			
			
	pjw1_8	The Mooresville, Indiana Police Department said this is okay. For this man to be on a roof pointing his sniper rifle at peaceful protestors. Inciting violence is not protected by the first amendment. https://t.co/mjQo22L46z	https://twitter.com/i/web/status/1279176715542167559
	umairh	Trump is a fascist, not just a racist, that’s what it’s called when racists institutionalize hate with state violence. Americans can’t seem to grasp this..and so the fascists keep thrashing them https://t.co/haZ32gakx1	https://twitter.com/i/web/status/1280271709002772484
			
	Tbuch2	Cops attacking volunteers who were trying to help residents at the blocks.  "This is what we faced when we tried to drop food. All day we’ve begged and pleaded to get essential supplies."  https://t.co/da9FEW0UZN	https://twitter.com/i/web/status/1280498788227047433
			
			
	ts_bl22	Some volunteers were trying to deliver food and were attacked by the police, some were tackled to the ground with aggression. I heard the screams from upstairs 30 police officers on 4 volunteers that are just trying to help. To all the volunteers: PLEASE, PLEASE stay safe. 💔💔	https://twitter.com/i/web/status/1280474143452889088
			
	cosmicjester	Me: I’m really afraid about my parents catching the rona or losing my job in what’s going to be the biggest recession in my lifetime. It’s scary Frecklington: I can’t do anything about that, but I can send your kids to a slave labour camp if they get caught smoking weed https://t.co/xFuiytNwsI	https://twitter.com/i/web/status/1280395995474362369
	kloqowej	Indigenous kin, please be careful of the information you share of your cultural practices here on Twitter.  There are white academics swarming like vultures.	https://twitter.com/i/web/status/1280208448127471616
	OtherSociology	There are 69 COVID-19 cases in the towers. With coerced testing, this number was always going to be relatively high. There's 6.4 million Victorians. &lt;1M have been tested; esp. in 12 restricted zones. More migrants &amp; refugees are picked up by virtue of being targeted for testing	https://twitter.com/i/web/status/1280492723456356353
	OtherSociology	The pandemic is unprecendented. It came right after the bushfires. It's a tough and unenviable position. However, it's clear that other Victorians will not be forced inside their homes with police at the door, confiscating food deliveries from them, and coercing them into testing	https://twitter.com/i/web/status/1280491037547323392
	OtherSociology	Premier highlighted that the 9 towers present a health emergency. But residents are not allowed to leave and they aren't being relocated into luxury hotels like other people in quarantine  They are in police detention even though the rest of Melbourne is under  lockdown	https://twitter.com/i/web/status/1280488245264957440
	OtherSociology	If the 12 restricted suburbs had been cut up differently, the chances of higher infection in Anglo majority areas would have increased. As Chief Health Officer concedes, most people who are positive don't know they are until they're tested, because they're ignoring mild symptoms	https://twitter.com/i/web/status/1280493608999612416
	OtherSociology	This is another racialised aspect of testing. Testing is very important. Victoria could have aimed for total testing. Instead it chose only highly multicultural suburbs, which make up less than 52% new infections. They didn't target Anglo suburbs that had higher rates in Wave 1..	https://twitter.com/i/web/status/1280493143410896896
	OtherSociology	Informed consent is one of the most important hallmarks of science and clinical operations. It is the hallmark of our national guidelines on ethics. Aboriginal people, disabled people, refugees, migrants, poor people are all groups that have been historically denied these rights	https://twitter.com/i/web/status/1280494580039811072
	OtherSociology	At the press conference, a journalist asked whether this treatment was fair, given most 2nd Wave infections come from the staff at the quarantine hotels, managed by the Gov. Another journalist asked if the Gov was taking responsibility. Premier said this isn't time for blame...	https://twitter.com/i/web/status/1280496915327725569
	OtherSociology	If everyone in Victoria was hearing loud messages in their homes to get tested, and they couldn't leave their houses, and police were at their doors—would we call this voluntary testing? The problem is the unequal treatment of the 9 towers BECAUSE they are poor, racial minorities	https://twitter.com/i/web/status/1280496138328686600
	DeadlyScience	When you’re scrolling through the tweets and seeing all the horrible things in the world take a minute whether you are and enjoy this video of our Deadly scientists receiving their new books 📚 @tommayor11 you’ve got some fans brother. https://t.co/VyLl2nnws6	https://twitter.com/i/web/status/1280442889420468224
	atongatem	POLICE ARE BEATING VOLUNTEERS ATTEMPTING TO DELIVER FOOD. POLICE ARD LYING TO PEOPLE ONLY TO BEAT AND ARREST THEM. THEY MUST BE HELD ACCOUNTABLE AND LEGAL SUPPORT IS NEEDED RIGHT NOW https://t.co/YE2D4gqktd	https://twitter.com/i/web/status/1280480519084363777
	magdarins	Teenagers in Flemington tower are using Tik Tok to get their message through! If you don't know what's going on this is a video from a resident explaining what's going on. #freethe9blocks https://t.co/4rDK8PXYvR	https://twitter.com/i/web/status/1280457864012685313
	IndigenousDS	“These times are the frontier wars, and these are our war stories” Boe Spearim - Frontier War stories podcast  @IndigenousX @boeknow #Frontierwars #knowourhistory   https://t.co/aLGGQEjhkF	https://twitter.com/i/web/status/1280448171718537216
			
			
			
	tommayor11	‘Finding Our Heart - A story about the Uluru Statement for young Australians’, is my new book full of truth-telling told from the perspective of First Nations people, including HOW you can support the campaign for the Uluru Statement.   Watch me read it: https://t.co/VtzsPqmzfE https://t.co/S4wwPwZl2Q	https://twitter.com/i/web/status/1261618473974652928
	iamlumumba	3/ The person responsible for sending out media statements about the integrity committee is CFC’s head of PR, Stephen Reilly.  Reilley was one of the key individuals involved in punishing me for speaking out about McGuire’s racism towards Adam Goodes in 2013.	https://twitter.com/i/web/status/1280628193364307974
	iamlumumba	2/  Firstly, my claims are not simply about a nickname that has now been confirmed multiple times.  This is about me being punished for standing up to racism within my own club - from other players and the president himself.	https://twitter.com/i/web/status/1280628192374517760
	iamlumumba	1/ I’ve had an opportunity to read Collingwood’s latest statement re its ‘internal review,’ which includes the appointment of Larissa Behrendt. Unfortunately, this process continues to be deeply flawed. Let me explain.	https://twitter.com/i/web/status/1280628189778178048
			
			
			
	LRussellWolpe	Important concerns from ⁦@mdavisqlder⁩ Coalition of Peaks closing-the-gap process is about refreshing flawed process because there remains a power imbalance between the funded serviced deliverers and the community.  https://t.co/QkYVjAyFoC	https://twitter.com/i/web/status/1280618527401971712
	mdavisqlder	The power imbalance is between service providers &amp; the state. Saying things are equal doesn’t make it so. The power imbalance between services &amp; community arises in relation to governance; corporations law &amp; compliance creates tension with and is at odds with “community control”. https://t.co/qmqdnksGRf	https://twitter.com/i/web/status/1280630593357639680
			
	NITV	Black Lives Matter rallies continue across the nation as thousands march against black deaths in custody. #BlackLivesMatter #IndigenousLivesMatter https://t.co/ZaZxxMpm3O	https://twitter.com/i/web/status/1280396128316297216
	drcbond	This is part of the playbook. False narratives are always constructed abt complainants of racial discrimination - it is important we call that out bc it’s as damaging as the racist acts that preceed them. https://t.co/6VohYWsDRU	https://twitter.com/i/web/status/1280636254783025152
	IndigenousLF	We love this new online collection from the State Library of Qld, 'Retold'! Members of Queensland's Torres Strait Islander community retell stories &amp; songs from "Myths and Legends of the Torres Strait" by Margaret Lawrie. @slqld https://t.co/5I79weOsqh	https://twitter.com/i/web/status/1280637219234033665
	OxfordDiplomat	I am inches from going full on exposè on the sexism in academia. I have never been so close to this line of exposing it all. The higher up you get, the worse it becomes. The more insulting is. Insulting is even too light of term. Demeaning. Disgusted by every single aspect.	https://twitter.com/i/web/status/1280295034798178306
	Sydonahi	PSA: Never tell yourself you're not smart enough for science, whether it's starting a degree or even a PhD.  I nearly didn't study astronomy because I thought I wasn't smart enough.  I used to think I wasn't "good at computers"  Matrices confused me 1/ #Science @AcademicChatter	https://twitter.com/i/web/status/1280572256326828032
	angelgabe6	Discussion at the team meeting today was mostly about lockdown. The team were on some “it’s for their own good bullshit” so I thought I’d contribute my POV, disagreeing. Had to put my phone on mute so I could swear proper hard listening to them.	https://twitter.com/i/web/status/1280411915051610112
	DsSayed	@angelgabe6 but why text you afterwards y’know? speak up IN THE bloody meeting! when you’ve got critical mass people won’t be scared to voice a dissenting view.	https://twitter.com/i/web/status/1280467798540476418
	riserefugee	Day four imprisoned:  Another night of tension with police and residents still not receiving need medicines. Overnight I was told an old grandmother collapsed, due to being without much need medicines for past few days.	https://twitter.com/i/web/status/1280648005054394368
	IndigenousX	Today on Let’s Talk, We sit down and chat with Anisa Ali, a 24 year-old woman of Aboriginal and Somali descent living in one of the North Melbourne Towers… ⁦@MerikiKO⁩ ⁦@riserefugee⁩ https://t.co/JOAccWuhTA	https://twitter.com/i/web/status/1280064016379817984
	amymcquire	More gold from my 4-year old this morning: “Mummy I had a dream about a monster and the monster said he loved my skin because brown skin is beautiful”.     Apparently it was a good monster she reckons	https://twitter.com/i/web/status/1280670171628093441
	DrMLongbottom	What’s concerning to me, is that residents of the apartments in Melbourne translated health information into languages understood by tenants. Why weren’t these resources already developed? We’re 4 months into a pandemic and access to info is vital. It’s health promotion 101	https://twitter.com/i/web/status/1280650465298886656
	TessRyan1	@DrMLongbottom Because govts do not think of a framework that represents difference, no matter how much they spout diversity and inclusion. (Also, poor planning and comms people)	https://twitter.com/i/web/status/1280653435583393793
	oz_f	Weird thing about lockdown 2.0 is that heaps more shops are open (high end clothing etc) than the first time around. Weird police are fining people for feeding horses on their property but it’s ok to buy a $700 jacket on Gertrude.	https://twitter.com/i/web/status/1281856399484448768
	TracyWesterman	2day I will tweet a thread on why there has been a FAILURE 2 deliver suicide interventions in2 Indigenous communities. Our programs r an Oz 1st. It comes down 2 content (empirical differences in risk/protective factors) &amp; process (How programs r delivered) https://t.co/plznkl8xKg	https://twitter.com/i/web/status/1280657416422453248
	BlackwellJ_	SO! I wrote a thing!! Australian higher ed is fundamentally racist .   "Our institutions have a cultural problem with race", and "racism seems even more common among staff than students."  We need to do better, and address the culture of racism. https://t.co/x1raohJPgZ	https://twitter.com/i/web/status/1280656234912219136
	NyadolNyuon	I am not a member of any political party, but this is using multicultural communities to score political points - especially coming from the ‘African Gang lead committee’.  I’ll have taken this seriously if Mr Tudge spoke up against recent media vilification by Skynew &amp; Bolt. https://t.co/1qHaIWA0Qj	https://twitter.com/i/web/status/1280657499666837504
			
	MJ_Leaver	“So careful what you do, everybody,” she says. “Because you might find yourself fucking over a little brown girl at the beginning of a career, when no one knows who she is and no one gives a fuck. She might turn out to be Thandie Newton.” I love her.  https://t.co/BMR5X2zHpz	https://twitter.com/i/web/status/1280494454911229958
	repjohnlewis	59 years ago today I was released from Parchman Farm Penitentiary after being arrested in Jackson, MS for using a so-called "white" restroom during the Freedom Rides of 1961. https://t.co/OUfgeaNDOm	https://twitter.com/i/web/status/1280570353845231620
	riserefugee	Regarding the question of health. attached is where DHHS thought it would be fit to put food meant for residents in one of the north Melbourne towers. For those that can't see it, this is where the garage trucks come to take the buildings waste. https://t.co/Hbxg9rUBib	https://twitter.com/i/web/status/1280707974369964035
	riserefugee	Most of this morning, I have been investigating the claim food provide by DHHS has either past the use by date or soon to expire. I have confirmed after numerous conversations with residents in 5 of the towers. This is true.	https://twitter.com/i/web/status/1280706200212930560
	ellensandell	Latest update we have on the premmie baby and her mum in public housing. After escalating the case last night we've been assured DHHS (and interpreter) are facilitating breastmilk to be taken from mum to baby &amp; she's having her test fast-tracked so she can be reunited with baby	https://twitter.com/i/web/status/1280710886257115141
	MehreenFaruqi	By denying international students income support, the Government is only worsening the conditions that lead to already rampant exploitation of international students.  https://t.co/6y0afCaN5K	https://twitter.com/i/web/status/1280724302568935424
			
	AmyThunig	So we locking a few thousand people in their homes with a 1:6 ratio of police enforcing the lock-in.... but not actually screening other Melbournians when they travel. Cool and normal. https://t.co/Ng4KOLvVBu	https://twitter.com/i/web/status/1280727377174126592
	AmyThunig	I understand a key issue in this instance is Jetstar, but the stark contrast between the militant locking down Of the towers incl babies and elderly, while others are permitted to travel, to move across states... like come on.	https://twitter.com/i/web/status/1280728151329345536
	WittGorrie	Update directly from @AdamBandt office: Mum with the prem bub will have a nurse attend to collect milk + her COVID testing will be fast tracked - does anyone have confirmation that this is actually happening? DHHS have proven they can’t be trusted to deliver on promises	https://twitter.com/i/web/status/1280725241203847169
	riserefugee	A cage within a cage, a number of residents are now locked in rooms within their apartments. a number of their family has tested positive and they negative.  'I am now  quarantining in room to not get the virus. I am in a small cage inside a cage.. I sit and cry all day'	https://twitter.com/i/web/status/1280724852425363456
	Asher_Wolf	Victoria Police are vilifying an entire community by making these completely unproven claims. Does the state of Victoria have no control over the behaviour of police? By making these slurs, police are harming the ability of DHHS to engage in health-based community-led responses. https://t.co/qXPrLF5u7B	https://twitter.com/i/web/status/1280738892379942912
	WittGorrie	False allegations were made by police that food parcels may be used to smuggle drugs into the flats. Absolutely bogus claims, preventing residents having their basic needs met. @DanielAndrewsMP how can you continue to justify this inhumane treatment? #freethe9blocks https://t.co/xxKY2ETqzm	https://twitter.com/i/web/status/1280702431739797504
	mark_thackray	Major coronavirus breach at Sydney Airport as entire flight from Melbourne not screened despite travel ban https://t.co/pVjiWiirN1   Yup, now we have a flying Ruby Princess.	https://twitter.com/i/web/status/1280727255241469953
	GJosephRoche	According to the Australian Research Council, if you study race, here are the FoR (Field of Research) codes you can use:  440213: race ethnicity &amp; crime 480413: race ethnicity &amp; law 430312: histories of race  So, race is either in the past, or associated with crime 🤔	https://twitter.com/i/web/status/1280655767457026048
	riserefugee	"I don't want to die, I am want to breath get out. I have no air, the windows don't open. My parents aren't here and now I have covid... I really don't want to die here' - resident in his early 20s	https://twitter.com/i/web/status/1280728795025035264
	waazn1	Upper middle class suburbs are NOT models of #abolition. Their peace and prosperity comes viaa the systemic  exploitation and overpolicing of Black, Latinx and other vulnerable communities. That is not part of abolition. @equalityAlec @culturejedi @rwgilmoregirls @jaybeware	https://twitter.com/i/web/status/1278323925445992448
	IndigenousLF	Save the date - Wednesday 2 September! This year, we're taking Indigenous Literacy Day online - and inviting all to join us for a virtual event celebrating language and literacy!   More information to come! #readingopensdoors https://t.co/4UpwL1xBzi	https://twitter.com/i/web/status/1280437660805468160
	Tarneen	The point of makingt the hospital at the Showgrounds is to intentionally give Black ppl &amp; PoC poorer healthcare. This is what this country has been doing to Blackfullas for years, decriminatory health care isn’t new here and it’s unacceptable that is it happening.	https://twitter.com/i/web/status/1280416464076300288
	Roj_Ame	I’m especially worried for people in prisons, detention centres, those on temporary visas, recently arrived migrants, First Nations people. Everyone who is structurally denied adequate and appropriate health care at the best of times.	https://twitter.com/i/web/status/1241208472642809856
	Info_Aus	Gosh, ABC news is explaining how mothers &amp; women/girls are short of nappies &amp; sanitary products. I'd have thought that protecting people from Covid-19 would require ensuring basic hygiene products are available?	https://twitter.com/i/web/status/1280435608670748672
			
	iamlumumba	The negligence is terrifying. I stand in solidarity with the residents in the North Melbourne, Flemington &amp; Kensington public housing towers. #freethe9blocks https://t.co/cUzSF2X4ju	https://twitter.com/i/web/status/1280371238834077696
	oz_f	Bare minimum the community deserves if police are enforcing this lockdown again:   - Clear communication explaining rules before fines are issued, including translations. - Consistent guidelines issued to police. - Daily reporting of fines broken down by location and race.	https://twitter.com/i/web/status/1280367826579030016
			
	stablegeniusinc	@EboneeDavis A social psychology professor told me that it takes too much out of your guts to be the only one-- whether you're the only woman, the only black person, the only Asian or man--it doesn't matter. When you're the only one, there's a big burden on you to represent the whole group.	https://twitter.com/i/web/status/1280359703491551232
			
			
	riserefugee	Just to let everyone know, we still have no information from DHHS about what will happen to us. We have heard nothing at all from them, other than what the premier said in his press conference this afternoon. We need to know what will happen to us. We deserve that at least.	https://twitter.com/i/web/status/1280788144015568896
	TracyWesterman	1/How 2 get Indigenous Suicide Prevention Right-A thread from (Westerman&amp; Sheridan,2020).  STEP 1.Define causal pathways: We estab a unique set of risk &amp; protective factors exist 4 Indigenous suicide @ a pop'n level via unique psychometrics (WASCY &amp;WASCA) https://t.co/VkxbwZIhN5	https://twitter.com/i/web/status/1280796070771974146
	NITV	Members of a newly created Aboriginal Knowledge Circle, which will advise the NSW Government on matters surrounding kids in out of home care, say they hope they'll make a difference to Indigenous children and families. https://t.co/BWKuPntRuA @KeiraJenkins2 reports.	https://twitter.com/i/web/status/1280763783246307328
			
	SBSNews	This father has been separated from his daughter and wife for months, since the coronavirus outbreak. Baby Isabella and Huyen both live in immigration detention in Melbourne, despite the government’s claim there are no children in detention. https://t.co/KOVumhA7S1	https://twitter.com/i/web/status/1280766065920770048
	OtherSociology	Police issue more fines to poor people than other groups, especially targeting Aboriginal people. Infringement notices for COVID-19 have targeted minorities. Let's talk about Victorian Premier, Daniel Andrews', press conference today, which focused on policing.  THREAD	https://twitter.com/i/web/status/1280745587399258112
	OtherSociology	Contact tracing is very challenging. Reconciliation of cases is common. Even one COVID-19 case is potentially lethal &amp; highly contagious. However lack of clarity about reconciliation feeds the into the racism that resulted in the residents of the 9 towers being mistreated	https://twitter.com/i/web/status/1280747508562444289
	OtherSociology	During today's press conference, the Premier was asked whether data on infringement notices would be published in a timely way. The response was vague: "We’ll work though how to share that data"  Troubling, given that the detention of 9 towers residents is a racialised response	https://twitter.com/i/web/status/1280751284409102337
	OtherSociology	In Wave 1 of COVID-19, Victoria Police issued over 6,000 fines &amp; questioned 50,000 people, esp Aboriginal people &amp; other minorities. They enforced restrictions "inconsistently &amp; arbitrarily." https://t.co/Zk51LUnrp8  Stricter fines will be used to enforce Wave 2 lockdown measures	https://twitter.com/i/web/status/1280750554570846209
	OtherSociology	The Police Commissioner says police will have "less discretion" on fines. This was a curious position, given it's established that racism impacts infringement notices. Travel permits are not required, however, "Bona fide documents going to work" would help...	https://twitter.com/i/web/status/1280755063485607937
	OtherSociology	Police's public reporting on race data remains negligible. Using fines to enforce lockdown is ripe for racism  During the press conference, Police Commissioner &amp; Premier discussed a "Rolling series of check points" Reporting on race, fines &amp; location will be vital to monitor bias	https://twitter.com/i/web/status/1280754251841454081
	OtherSociology	Flemington &amp; North Melbourne, where residents are being detained, has a history of racist policing  In 2016, Flemington Kensington Community Legal Centre lobbied for Stop &amp; Search Receipting to end racial profiling  The pilot was not expanded https://t.co/1ejIG2jjeY	https://twitter.com/i/web/status/1280753086533754880
	OtherSociology	Puzzling logic behind face to face teaching for VCE students. The Premier says he doesn't want metro students having a "different experience" to rural, plus older students can be trusted to social distance. Except COVID-19 infection rates of older students is relatively high	https://twitter.com/i/web/status/1280763336850731008
	OtherSociology	The Premier mentioned again, as he did yesterday, that detention of the 9 towers was done on advice of the Chief Health Officer. He emphasised there was no alternative. This seems to be an appeal to authority, rather than deflecting responsibility. Interesting discoursive tact	https://twitter.com/i/web/status/1280762287381340161
	OtherSociology	On mismanagement of meals for residents of the 9 towers, the Premier said: "There’s been significant community engagement. Literally thousands of people are doing the very best they can." Residents report being denied baby formula, told to wait for medicine &amp; other essentials	https://twitter.com/i/web/status/1280761506238324737
	OtherSociology	All of this is cause for concern about the lack of transparency about race data and policing during COVID-19 restrictions  The Premier was once again asked if he took responsibility for mismanaging quarantine and uneven approach to lockdown. He deflected back to the Inquiry	https://twitter.com/i/web/status/1280760256516120576
	OtherSociology	Victoria’s Aboriginal and Torres Strait Islander imprisonment rate almost doubled between 2008 and 2018 https://t.co/XraVUesZDB  Poor people, esp Aboriginal people, are picked up for infringements because they're overpoliced, not because they are more likely to break the law	https://twitter.com/i/web/status/1280759440644268034
	johnmenadue	Stimulus propped up Aus’s privatised welfare state. Private schools received assistance, public schools and unis did not. Free childcare aided private providers, and private hospitals were saved from collapse not through nationalisation but by bailouts. https://t.co/COi5mnUCfQ	https://twitter.com/i/web/status/1280638971710586880
	distressbian	Someone I know very well (I can’t say who for privacy reasons) is too scared to report being raped because she’s black and he is white. Let that sink in.	https://twitter.com/i/web/status/1280817332323905536
	dmejiacanales	We're in the same storm, but on very different ships. The folks who risked our health by flouting directions to stay put are still moving freely around Toorak, Malvern, and Portsea. People who live in public homes are locked down.  https://t.co/yvzTbVXWWP	https://twitter.com/i/web/status/1280709765409071105
	Roj_Ame	“Volunteers are exposing themselves to police brutality in order to provide basic essential medical and food services for residents.” - Tigist Kebede   #FreeThe9Blocks   https://t.co/SamkQVkQpg	https://twitter.com/i/web/status/1280790808912785408
	Roj_Ame	MEDIA RELEASE: Voices from the Blocks say institutional red tape suffocating community volunteering efforts #FreeThe9Blocks https://t.co/FvWlKX6nkG	https://twitter.com/i/web/status/1280789740107620354
	oz_f	Actually can’t believe Melbourne is going to be flooded with cops again, and the police commissioner is threatening a tougher crackdown than before.  You don’t need punitive policing to encourage social distancing, and the research from this pandemic suggests it doesn’t help.	https://twitter.com/i/web/status/1280668885272813569
	oz_f	The last time this happened Vic fined more people than anywhere else in Australia, and low income/migrant suburbs were targeted. What did it achieve? Did we all sleep through this global anti-police movement.	https://twitter.com/i/web/status/1280669183093567488
	thejuicemedia	Wtf Victoria, wear a fucking mask. Walked 5ks in nth suburbs, ppl wearing a mask: zero. Cafes: full. Someone just walked past me: “gday”. I said, “gday please wear your mask”. Meanwhile... not-wealthy ppl in the towers are surrounded by cops. We’re not all in this together 👍 https://t.co/nViQFa2Ot2	https://twitter.com/i/web/status/1280673060115234816
			
	rebekahhlt	Latest story from me. A two year old girl has lived her entire life in the Melbourne immigration detention centre. With COVID she now can’t see her father who lives 15 minutes away. Her mother is a Vietnamese asylum seeker who has no criminal charges. #auspol #lockdownMelbourne https://t.co/eJWaZ9IR5t	https://twitter.com/i/web/status/1280768907645579265
	IBJIYONGI	It’s baked in. Structurally. They grew up steeped in it. It’s normalized for them. Just the way the world is. Just the way they talk. Just the way their friends talk. Just how things are organized.   That’s why. It’s structural and all pervasive.	https://twitter.com/i/web/status/1280852042194567169
			
	SkyCricket	"Until we educate the entire human race, this thing will not stop."   Michael Holding delivers a powerful message, explaining why #BlackLivesMatter. https://t.co/2jiATkOqQ4	https://twitter.com/i/web/status/1280809870766284800
	MikeCarlton01	From what I'm hearing, St Kilda is partying tonight like there's no tomorrow.  And Toorak is heading for the Mornington Peninsula.  Meanwhile, back in the public housing gulags...  Is this true ?	https://twitter.com/i/web/status/1280812407430905856
	strewwth	@MikeCarlton01 I live on the Mornington Peninsula and work in retail here. Not only is it filling up with city people, they’re in the shops filling trolleys with “just in case” supplies 🤬	https://twitter.com/i/web/status/1280846761821474816
	Yamiche	Michael Lofthouse, CEO of Solid8, LLC, a San Francisco cloud computing services company founded in 2017, can be heard shouting to an Asian family, “You f------ need to leave! You f------ Asian piece of s---!”  https://t.co/FgoePqDt3j	https://twitter.com/i/web/status/1280803428634165252
	hpstorian	This article re: #freethe9blocks by Reem Mussa at MSF should make anyone sit up and listen.  It's hard to pick a sentence to quote tbh.  "In an attempt to address a public health crisis, the (Vic) State Government has simply triggered a humanitarian one."  https://t.co/HUd8aSejMK	https://twitter.com/i/web/status/1280856846522150912
	hpstorian	I think what's most clear about this article is that her approach doesn't start with the disease, it starts with the fundamental humanity of the people in the #freethe9blocks	https://twitter.com/i/web/status/1281000980272656384
	hpstorian	We already know that this nation of cops sets global standards for dehumanisation, just look at the spread of our refugee policy.  Stop this in its tracks. It doesn't need amendment, it needs to be ripped to shreds.	https://twitter.com/i/web/status/1280971220989562880
	hpstorian	Read the rest.  I think part of the reason it's so striking is that she refuses to give in to a shifting of the goalposts by virtue of this extreme.  It's a reminder that now is not the time give in to "it's not great, but it had to be done"  It's time to say "no, this is wrong"	https://twitter.com/i/web/status/1280971219148271616
	hpstorian	"As a humanitarian analyst for the Médecins Sans Frontières/Doctors without Borders COVID Emergency Task Force, I support projects in complex environments examine the use and misuse of public health measures, including lockdowns on populations.	https://twitter.com/i/web/status/1280861916487839745
	hpstorian	States can impose restrictions but only when they are strictly necessary, based on scientific evidence and are neither arbitrary nor discriminatory in application, respectful of human dignity, and proportionate.  This response violates all of these criteria."	https://twitter.com/i/web/status/1280858369201336320
			
			
	katgallow	The State: you are not allowed to feed your baby with formula even if they are hungry you must breast feed breast is best The State: you are detained in your home and not allowed to visit your premmie baby or to send breast milk do what you will Honestly. Where. Is. The. Plan.	https://twitter.com/i/web/status/1280758718414520320
			
	MParekh	Kudos to @jacobsoboroff for writing publishing ‘Separated’. Child separation and detention still going on. Just out of the news cycle. History will judge US harshly. It was all done in our name. For petty, base politics. More Shame. https://t.co/xNSRWjLowZ	https://twitter.com/i/web/status/1280880018357395457
	iyad_elbaghdadi	Politeness is often used to cover up political truths, protect power, and avoid uncovering structural injustices. In this case, politeness becomes offensive.	https://twitter.com/i/web/status/1006030652523864064
	iyad_elbaghdadi	But demands for politeness are also used to shut down the voices of the oppressed (such as by calling them hysterical or irrational), and to protect and maintain the very structures of power that keep them crushed.	https://twitter.com/i/web/status/1006031643059064832
	rachelwalexande	Just one anecdote for the discourse - in the past couple weeks, three separate journalists of color at different PNW publications have DMed me to say they got reprimanded at work for tweeting about how newsrooms have failed journalists of color in their experience.	https://twitter.com/i/web/status/1280627459637927936
	sarahkendzior	"Authoritarianism doesn't announce itself. No one puts a lei of barbed wire around you and says 'Welcome to authoritarianism!' It's the water around you boiling as you get acclimated to it." -- @AndreaChalupa on @gaslitnation https://t.co/ockQOPZgUf	https://twitter.com/i/web/status/1280877158987161604
	tbonier	It is so demoralizing that the public discourse on police brutality and institutional racism has seemingly been reduced to a conversation about which statues should and shouldn't be removed. Just as it was previously reduced to a conversation about kneeling during the anthem.	https://twitter.com/i/web/status/1280835351356080129
	miamingus	if people aren’t including ableism in their political analysis during a fcking *global pandemic* then i really don’t know what more it will take. i really don’t.	https://twitter.com/i/web/status/1280585117103058944
	ShoebridgeMLC	The marginal changes proposed in this response do not go anywhere near far enough. Being taken from your family and being placed in out-of-home care is one of the main drivers of adult incarceration. Aboriginal people are the most incarcerated people on the planet.	https://twitter.com/i/web/status/1280646876367183872
	distressbian	I can talk about this now. It was my sister. My sister was raped. By a friend. By someone she trusted with her life. He admitted to doing it in messages and she’s STILL too scared to go to the police because she’s Indigenous. Take all the time you need with this.	https://twitter.com/i/web/status/1280989284602789888
	Imani_Barbarin	Fun fact: a little while ago I was working on a project with NPR and it had to be dropped because according to their policy I self identified as a disability activist which makes me inherently “biased.” https://t.co/WELmdKD2jT	https://twitter.com/i/web/status/1280998867157295104
	sistercherisse	Heard the Vic Premier say sumthing like "yes maybe BLM shouldn't have went ahead" addressing media. How come Syd &amp; Bris has sum of the biggest rallies &amp; theyre not locking down after 100s of new cases? Choice words.	https://twitter.com/i/web/status/1280963914004459520
			
	WittGorrie	COVID has really brought to light people’s true politics, who they are willing to cast aside in our communities for their own self-interests and fears. We can stop the spread of virus without compromising the care, humanity and rights of others. Privilege checks are in order.	https://twitter.com/i/web/status/1281002870532304896
	Tarneen	Wayne Fella Morrison was murdered by multiple prison guards 2016, this family has been fighting for justice and it’s been a long fight so far as the inquest is approaching. Please dig deep and donate here! https://t.co/5lcMyuNUHU	https://twitter.com/i/web/status/1280860069190496257
	riserefugee	Not even a pandemic is going to STOP the Australian Government's white supremacist refugee policy that has been continuing for over 30 years. One of the top 2 coronavirus hot spots in Victoria currently is Broadmeadows. Home to the notorious MITA Refugees detention centre. https://t.co/NQDX8Ms2Aq	https://twitter.com/i/web/status/1280991149763641344
	alwaystheself	As I explain in HOW TO BE LESS STUPID ABOUT RACE, it is of course appropriate to call out individual racism and individual racists on occasion. But the real work is equipping people to understand racial domination (and resistance!) *beyond* the individual level.	https://twitter.com/i/web/status/1280913717589430272
	alwaystheself	This is also why I emphasize a power analysis in my pedagogy and public scholarship. The words "racist" and "antiracist" are not helpful without a power analysis. The important thing is help people understand how power works so that they (we) can change and shift power relations.	https://twitter.com/i/web/status/1280913303313756164
	alwaystheself	So, for example, yesterday - in a radio interview, the host wanted to know if people are racist even if they don't realize it. My response was to explain the importance of sociology -- understanding how society shapes us -- and acknowledging that we all live in a racist society..	https://twitter.com/i/web/status/1280911610610147328
	alwaystheself	I think it's more effective and helpful to provide historical and sociological resources for people to *realize* that they're racist and begin to grapple with that rather than *telling* them that they're racist. The difference is subtle but has been powerful in my teaching.	https://twitter.com/i/web/status/1280911223522045955
